/sentences,,,,,,,,
/sentence/@id,/sentence/#id,/sentence/aspectCategories/aspectCategory/@category,/sentence/aspectCategories/aspectCategory/@polarity,/sentence/aspectTerms/aspectTerm/@from,/sentence/aspectTerms/aspectTerm/@polarity,/sentence/aspectTerms/aspectTerm/@term,/sentence/aspectTerms/aspectTerm/@to,/sentence/text
2843,2325,,,114,positive,buttery and tender langostine entree,150,From the complimentary chef app of a delicate butternut squash ravioli in a delicious truffle sauce to an amazing buttery and tender langostine entree to a dessert that I can't remember because of the fabulous Cakebread Cabernet we were drinking -- the whole evening was amazing.
2843,2325,,,156,neutral,dessert,163,From the complimentary chef app of a delicate butternut squash ravioli in a delicious truffle sauce to an amazing buttery and tender langostine entree to a dessert that I can't remember because of the fabulous Cakebread Cabernet we were drinking -- the whole evening was amazing.
2843,2325,,,210,positive,Cakebread Cabernet,228,From the complimentary chef app of a delicate butternut squash ravioli in a delicious truffle sauce to an amazing buttery and tender langostine entree to a dessert that I can't remember because of the fabulous Cakebread Cabernet we were drinking -- the whole evening was amazing.
1931,2326,service,positive,,,,,Truly the mark of an attentive waiter.
1931,2326,,,31,positive,waiter,37,Truly the mark of an attentive waiter.
181,2327,food,positive,,,,,"The food here is rather good, but only if you like to wait for it."
181,2327,service,negative,,,,,"The food here is rather good, but only if you like to wait for it."
181,2327,,,4,positive,food,8,"The food here is rather good, but only if you like to wait for it."
3579,2328,food,positive,,,,,I got an excellent piece of cheesecake and we had several other nice pastries.
3579,2328,,,28,positive,cheesecake,38,I got an excellent piece of cheesecake and we had several other nice pastries.
3579,2328,,,69,positive,pastries,77,I got an excellent piece of cheesecake and we had several other nice pastries.
2455,2329,service,positive,,,,,"The staff is very kind and well trained, they're fast, they are always prompt to jump behind the bar and fix drinks, they know details of every item in the menu and make excelent recomendations."
2455,2329,,,4,positive,staff,9,"The staff is very kind and well trained, they're fast, they are always prompt to jump behind the bar and fix drinks, they know details of every item in the menu and make excelent recomendations."
2455,2329,,,97,neutral,bar,100,"The staff is very kind and well trained, they're fast, they are always prompt to jump behind the bar and fix drinks, they know details of every item in the menu and make excelent recomendations."
2455,2329,,,109,neutral,drinks,115,"The staff is very kind and well trained, they're fast, they are always prompt to jump behind the bar and fix drinks, they know details of every item in the menu and make excelent recomendations."
2455,2329,,,156,neutral,menu,160,"The staff is very kind and well trained, they're fast, they are always prompt to jump behind the bar and fix drinks, they know details of every item in the menu and make excelent recomendations."
2040,2330,food,negative,,,,,The makhani was OK --the korma was bland.
2040,2330,,,4,neutral,makhani,11,The makhani was OK --the korma was bland.
2040,2330,,,25,negative,korma,30,The makhani was OK --the korma was bland.
3080,2331,food,positive,,,,,The food is inventive but still keeps traditional indian flavoring.
3080,2331,,,4,positive,food,8,The food is inventive but still keeps traditional indian flavoring.
2849,2332,anecdotes/miscellaneous,positive,,,,,All I can say is WOW!
1465,2333,service,conflict,,,,,"though the service could be better (possibly due to more than one very large group in the house), it is very cordial and warm, as is the general clientele."
1465,2333,ambience,conflict,,,,,"though the service could be better (possibly due to more than one very large group in the house), it is very cordial and warm, as is the general clientele."
1465,2333,,,11,conflict,service,18,"though the service could be better (possibly due to more than one very large group in the house), it is very cordial and warm, as is the general clientele."
2927,2334,ambience,positive,,,,,"The decor in this place is very diner-ish and the kind of place you expect in the East Village - not romantic, just simple, small and sparse."
2927,2334,,,4,positive,decor,9,"The decor in this place is very diner-ish and the kind of place you expect in the East Village - not romantic, just simple, small and sparse."
2927,2334,,,58,positive,place,63,"The decor in this place is very diner-ish and the kind of place you expect in the East Village - not romantic, just simple, small and sparse."
1544,2335,anecdotes/miscellaneous,conflict,,,,,This is a cute place and could be good but they need to get their act together.
1544,2335,ambience,positive,,,,,This is a cute place and could be good but they need to get their act together.
1544,2335,,,15,positive,place,20,This is a cute place and could be good but they need to get their act together.
2161,2336,food,positive,,,,,The lox is always fresh too.
2161,2336,,,4,positive,lox,7,The lox is always fresh too.
3115,2337,service,positive,,,,,"Sure enough, exactly 30 minutes later we got the call and were seated promptly."
1341,2338,service,positive,,,,,Service was very friendly.
1341,2338,,,0,positive,Service,7,Service was very friendly.
3468,2339,food,positive,,,,,So all I'm trying to say is this restaurant is by far the best thai food restaurant I've ever been to.
3468,2339,anecdotes/miscellaneous,positive,,,,,So all I'm trying to say is this restaurant is by far the best thai food restaurant I've ever been to.
3468,2339,,,63,positive,thai food,72,So all I'm trying to say is this restaurant is by far the best thai food restaurant I've ever been to.
840,2340,food,positive,,,,,Food was OK - fish was cooked well.
840,2340,,,0,neutral,Food,4,Food was OK - fish was cooked well.
840,2340,,,14,positive,fish,18,Food was OK - fish was cooked well.
1011,2341,anecdotes/miscellaneous,negative,,,,,We actually left hungry and went across the street to Wo Hop at 15 Mott street for some good chinese food.
1011,2341,food,positive,,,,,We actually left hungry and went across the street to Wo Hop at 15 Mott street for some good chinese food.
1011,2341,,,93,positive,chinese food,105,We actually left hungry and went across the street to Wo Hop at 15 Mott street for some good chinese food.
698,2342,food,positive,,,,,The duck confit is always amazing and the foie gras terrine with figs was out of this world.
698,2342,,,42,positive,foie gras terrine with figs,69,The duck confit is always amazing and the foie gras terrine with figs was out of this world.
698,2342,,,4,positive,duck confit,15,The duck confit is always amazing and the foie gras terrine with figs was out of this world.
14,2343,service,negative,,,,,"The whole set up is truly unprofessional and I wish Cafe Noir would get some good staff, because despite the current one this is a great place."
14,2343,,,82,negative,staff,87,"The whole set up is truly unprofessional and I wish Cafe Noir would get some good staff, because despite the current one this is a great place."
557,2344,service,conflict,,,,,The service does sometimes lack focus and it is not ideal if you are in a hurry but I have never been treated rudely.
557,2344,,,4,conflict,service,11,The service does sometimes lack focus and it is not ideal if you are in a hurry but I have never been treated rudely.
1788,2345,food,conflict,,,,,"I have reservations about the all you can eat deal, however -- the choices are fairly limited and you can probably order more food than you can eat for less than $18 by just going off the menu."
1788,2345,,,67,negative,choices,74,"I have reservations about the all you can eat deal, however -- the choices are fairly limited and you can probably order more food than you can eat for less than $18 by just going off the menu."
1788,2345,,,7,neutral,reservations,19,"I have reservations about the all you can eat deal, however -- the choices are fairly limited and you can probably order more food than you can eat for less than $18 by just going off the menu."
1788,2345,,,126,neutral,food,130,"I have reservations about the all you can eat deal, however -- the choices are fairly limited and you can probably order more food than you can eat for less than $18 by just going off the menu."
1788,2345,,,188,neutral,menu,192,"I have reservations about the all you can eat deal, however -- the choices are fairly limited and you can probably order more food than you can eat for less than $18 by just going off the menu."
3302,2346,service,positive,,,,,The staff offers impeccable service.
3302,2346,,,4,positive,staff,9,The staff offers impeccable service.
3302,2346,,,28,positive,service,35,The staff offers impeccable service.
1651,2347,anecdotes/miscellaneous,negative,,,,,The catch is that you are charged extra for ANYTHING that you leave on your plate so don't be a greedy pig!
1651,2347,price,negative,,,,,The catch is that you are charged extra for ANYTHING that you leave on your plate so don't be a greedy pig!
160,2348,food,positive,,,,,We ended our great experience by having Gulab Jamun (dessert) recommended by the waiter.
160,2348,,,40,positive,Gulab Jamun (dessert),61,We ended our great experience by having Gulab Jamun (dessert) recommended by the waiter.
160,2348,,,81,positive,waiter,87,We ended our great experience by having Gulab Jamun (dessert) recommended by the waiter.
1777,2349,anecdotes/miscellaneous,negative,,,,,wont come back again for sure!
919,2350,anecdotes/miscellaneous,neutral,,,,,i went to utsav about a yr ago with my family.
2427,2351,food,negative,,,,,"This place doesn't compare with Mamoun's in terms of price, freshness, value, and consisent quality, but that's just my opinion."
2427,2351,price,negative,,,,,"This place doesn't compare with Mamoun's in terms of price, freshness, value, and consisent quality, but that's just my opinion."
2427,2351,,,53,negative,price,58,"This place doesn't compare with Mamoun's in terms of price, freshness, value, and consisent quality, but that's just my opinion."
2427,2351,,,60,negative,freshness,69,"This place doesn't compare with Mamoun's in terms of price, freshness, value, and consisent quality, but that's just my opinion."
2427,2351,,,71,negative,value,76,"This place doesn't compare with Mamoun's in terms of price, freshness, value, and consisent quality, but that's just my opinion."
2427,2351,,,92,negative,quality,99,"This place doesn't compare with Mamoun's in terms of price, freshness, value, and consisent quality, but that's just my opinion."
2404,2352,ambience,positive,,,,,"The place is sleek, modern and playfull and i will return again frequently."
2404,2352,,,4,positive,place,9,"The place is sleek, modern and playfull and i will return again frequently."
116,2353,price,positive,,,,,"I have known about this secret for the last 13 years, Emilio(the Godfather) has continued to serve food and wine for the gods at mortal prices."
116,2353,food,positive,,,,,"I have known about this secret for the last 13 years, Emilio(the Godfather) has continued to serve food and wine for the gods at mortal prices."
116,2353,,,99,positive,food,103,"I have known about this secret for the last 13 years, Emilio(the Godfather) has continued to serve food and wine for the gods at mortal prices."
116,2353,,,108,positive,wine,112,"I have known about this secret for the last 13 years, Emilio(the Godfather) has continued to serve food and wine for the gods at mortal prices."
116,2353,,,136,positive,prices,142,"I have known about this secret for the last 13 years, Emilio(the Godfather) has continued to serve food and wine for the gods at mortal prices."
2008,2354,food,positive,,,,,The brioche and lollies as party favors is a cute and sweet touch to a most memorable meal.
2008,2354,,,4,positive,brioche and lollies,23,The brioche and lollies as party favors is a cute and sweet touch to a most memorable meal.
2008,2354,,,86,positive,meal,90,The brioche and lollies as party favors is a cute and sweet touch to a most memorable meal.
2206,2355,anecdotes/miscellaneous,negative,,,,,"After being told that our party of three would be seated in 10 minutes and watching other parties (multiples of 2 and higher) seated for 40 minutes, the three of us were squished into a small 2-person table."
2206,2355,service,negative,,,,,"After being told that our party of three would be seated in 10 minutes and watching other parties (multiples of 2 and higher) seated for 40 minutes, the three of us were squished into a small 2-person table."
2206,2355,,,192,negative,2-person table,206,"After being told that our party of three would be seated in 10 minutes and watching other parties (multiples of 2 and higher) seated for 40 minutes, the three of us were squished into a small 2-person table."
1010,2356,price,negative,,,,,And the bill was outragous.
1010,2356,,,8,negative,bill,12,And the bill was outragous.
89,2357,food,positive,,,,,"The service was attentive, yet unimposing, the food was far better than many notorious restaurants in Midtown and the wine list is extensive and well priced."
89,2357,service,positive,,,,,"The service was attentive, yet unimposing, the food was far better than many notorious restaurants in Midtown and the wine list is extensive and well priced."
89,2357,price,positive,,,,,"The service was attentive, yet unimposing, the food was far better than many notorious restaurants in Midtown and the wine list is extensive and well priced."
89,2357,,,4,conflict,service,11,"The service was attentive, yet unimposing, the food was far better than many notorious restaurants in Midtown and the wine list is extensive and well priced."
89,2357,,,47,positive,food,51,"The service was attentive, yet unimposing, the food was far better than many notorious restaurants in Midtown and the wine list is extensive and well priced."
89,2357,,,118,positive,wine list,127,"The service was attentive, yet unimposing, the food was far better than many notorious restaurants in Midtown and the wine list is extensive and well priced."
89,2357,,,150,positive,priced,156,"The service was attentive, yet unimposing, the food was far better than many notorious restaurants in Midtown and the wine list is extensive and well priced."
2994,2358,service,positive,,,,,"Kind, attentive wait staff."
2994,2358,,,16,positive,wait staff,26,"Kind, attentive wait staff."
879,2359,anecdotes/miscellaneous,positive,,,,,Bon appettite!!
2572,2360,food,positive,,,,,Salads were fantastic.
2572,2360,,,0,positive,Salads,6,Salads were fantastic.
1288,2361,food,positive,,,,,The owners and employees are friendly and their pizza is fantastic.
1288,2361,service,positive,,,,,The owners and employees are friendly and their pizza is fantastic.
1288,2361,,,4,positive,owners,10,The owners and employees are friendly and their pizza is fantastic.
1288,2361,,,15,positive,employees,24,The owners and employees are friendly and their pizza is fantastic.
1288,2361,,,48,positive,pizza,53,The owners and employees are friendly and their pizza is fantastic.
3604,2362,anecdotes/miscellaneous,positive,,,,,"La Rosa waltzes in, and I think they are doing it the best."
1723,2363,food,positive,,,,,"The food is yummy, especially their cooked-to-perfection mussels in spicy tomato sauce and their shoestring crispy fries."
1723,2363,,,4,positive,food,8,"The food is yummy, especially their cooked-to-perfection mussels in spicy tomato sauce and their shoestring crispy fries."
1723,2363,,,57,positive,mussels in spicy tomato sauce,86,"The food is yummy, especially their cooked-to-perfection mussels in spicy tomato sauce and their shoestring crispy fries."
1723,2363,,,115,positive,fries,120,"The food is yummy, especially their cooked-to-perfection mussels in spicy tomato sauce and their shoestring crispy fries."
3491,2364,food,positive,,,,,The food is authentic Italian - delicious!
3491,2364,,,4,positive,food,8,The food is authentic Italian - delicious!
3610,2365,anecdotes/miscellaneous,positive,,,,,"A great addition to Smith Street: finally, a place that's not pretentious and filled with women wearing Ugg boots."
2909,2366,food,negative,,,,,skip dessert.
2909,2366,,,5,negative,dessert,12,skip dessert.
2656,2367,anecdotes/miscellaneous,negative,,,,,We spent $200 in this place and left hungry and very disappointed.
2656,2367,price,negative,,,,,We spent $200 in this place and left hungry and very disappointed.
2598,2368,anecdotes/miscellaneous,positive,,,,,It is simply amazing.
3172,2369,anecdotes/miscellaneous,neutral,,,,,I complete the total bagel experience by having it lightly toasted.
3172,2369,,,21,positive,bagel,26,I complete the total bagel experience by having it lightly toasted.
1795,2370,service,negative,,,,,It was like the servers forgot that they actually worked there and instead wanted to hang out and be cool.
1795,2370,,,16,negative,servers,23,It was like the servers forgot that they actually worked there and instead wanted to hang out and be cool.
2992,2371,anecdotes/miscellaneous,negative,,,,,I liked this place the first time but doubt I will ever return.
3438,2372,service,positive,,,,,The service is good and ambience is good for a date or group outing.
3438,2372,ambience,positive,,,,,The service is good and ambience is good for a date or group outing.
3438,2372,,,4,positive,service,11,The service is good and ambience is good for a date or group outing.
3438,2372,,,24,positive,ambience,32,The service is good and ambience is good for a date or group outing.
1276,2373,anecdotes/miscellaneous,neutral,,,,,A great way to make some money is to buy a case of snapple from Costco and sell it right outside for only $2.50.
1276,2373,,,43,neutral,case of snapple,58,A great way to make some money is to buy a case of snapple from Costco and sell it right outside for only $2.50.
730,2374,food,positive,,,,,It's all about the food !!
730,2374,,,19,positive,food,23,It's all about the food !!
1870,2375,service,positive,,,,,Fast service.
1870,2375,,,5,positive,service,12,Fast service.
2367,2376,anecdotes/miscellaneous,negative,,,,,"Skip this restaurant, it's a big disappointment."
1519,2377,service,positive,,,,,"The staff is excellent, specjal: that girl behind the bar, european chic."
1519,2377,,,4,positive,staff,9,"The staff is excellent, specjal: that girl behind the bar, european chic."
1519,2377,,,54,neutral,bar,57,"The staff is excellent, specjal: that girl behind the bar, european chic."
2904,2378,food,positive,,,,,"stick with the chicken, beef, and lamb dishes."
2904,2378,,,15,positive,chicken,22,"stick with the chicken, beef, and lamb dishes."
2904,2378,,,24,positive,beef,28,"stick with the chicken, beef, and lamb dishes."
2904,2378,,,34,positive,lamb dishes,45,"stick with the chicken, beef, and lamb dishes."
1009,2379,service,negative,,,,,"The service was bad, the food took to forever to come, we sat on the upper level."
1009,2379,,,4,negative,service,11,"The service was bad, the food took to forever to come, we sat on the upper level."
1009,2379,,,25,negative,food,29,"The service was bad, the food took to forever to come, we sat on the upper level."
2642,2380,food,positive,,,,,"We a menu that rearely changes,e xcept for one or two specials, the quality and care they put in thier food in evident."
2642,2380,,,68,positive,quality,75,"We a menu that rearely changes,e xcept for one or two specials, the quality and care they put in thier food in evident."
2642,2380,,,80,positive,care,84,"We a menu that rearely changes,e xcept for one or two specials, the quality and care they put in thier food in evident."
2642,2380,,,103,positive,food,107,"We a menu that rearely changes,e xcept for one or two specials, the quality and care they put in thier food in evident."
2642,2380,,,54,neutral,specials,62,"We a menu that rearely changes,e xcept for one or two specials, the quality and care they put in thier food in evident."
43,2381,ambience,neutral,,,,,ALWAYS full with tourists (especially because of it's close proximity to Rockefeller Center).
1460,2382,ambience,conflict,,,,,"The decor is nice, but more casual than fine dining."
1460,2382,,,4,conflict,decor,9,"The decor is nice, but more casual than fine dining."
307,2383,anecdotes/miscellaneous,positive,,,,,This restaurant is a wonderful place to go many times and it is reasonably priced.
307,2383,price,positive,,,,,This restaurant is a wonderful place to go many times and it is reasonably priced.
307,2383,,,75,positive,priced,81,This restaurant is a wonderful place to go many times and it is reasonably priced.
860,2384,anecdotes/miscellaneous,positive,,,,,"Bravo, Blue Hill!"
2594,2385,anecdotes/miscellaneous,positive,,,,,"Conveniently located too, being right on Bedford ave."
607,2386,anecdotes/miscellaneous,neutral,,,,,My friends and I came across this place while walking in the village.
1338,2387,food,positive,,,,,"Bottom line: B+ for the food, F for the service."
1338,2387,service,negative,,,,,"Bottom line: B+ for the food, F for the service."
1338,2387,,,24,positive,food,28,"Bottom line: B+ for the food, F for the service."
1338,2387,,,40,negative,service,47,"Bottom line: B+ for the food, F for the service."
1625,2388,service,positive,,,,,The only thing the waiters don't do for you is wipe your chin when you leave.
1625,2388,,,19,positive,waiters,26,The only thing the waiters don't do for you is wipe your chin when you leave.
2665,2389,anecdotes/miscellaneous,negative,,,,,This place is to be avoided.
2095,2390,food,negative,,,,,"Stick to dimsum, not super overpriced noodles."
2095,2390,price,negative,,,,,"Stick to dimsum, not super overpriced noodles."
2095,2390,,,38,neutral,noodles,45,"Stick to dimsum, not super overpriced noodles."
2095,2390,,,9,positive,dimsum,15,"Stick to dimsum, not super overpriced noodles."
989,2391,service,positive,,,,,The service is fine and they allow you to enjoy the view.
989,2391,ambience,positive,,,,,The service is fine and they allow you to enjoy the view.
989,2391,,,4,positive,service,11,The service is fine and they allow you to enjoy the view.
989,2391,,,52,positive,view,56,The service is fine and they allow you to enjoy the view.
1803,2392,anecdotes/miscellaneous,negative,,,,,My sister says it reminds her of a restaurant run by high-school students who don't know what they are doing.
3047,2393,service,negative,,,,,"We, there were four of us, arrived at noon - the place was empty - and the staff acted like we were imposing on them and they were very rude."
3047,2393,,,75,negative,staff,80,"We, there were four of us, arrived at noon - the place was empty - and the staff acted like we were imposing on them and they were very rude."
850,2394,anecdotes/miscellaneous,neutral,,,,,"At 6:30, we were the third party there."
2993,2395,food,positive,,,,,delicious simple food in nice outdoor atmosphere.
2993,2395,ambience,positive,,,,,delicious simple food in nice outdoor atmosphere.
2993,2395,,,17,positive,food,21,delicious simple food in nice outdoor atmosphere.
2993,2395,,,38,positive,atmosphere,48,delicious simple food in nice outdoor atmosphere.
2596,2396,anecdotes/miscellaneous,positive,,,,,I will definetly be going back.
3602,2397,anecdotes/miscellaneous,neutral,,,,,"No, really."
3108,2398,food,conflict,,,,,"The food is good, but very expensive for the casualness of it."
3108,2398,price,negative,,,,,"The food is good, but very expensive for the casualness of it."
3108,2398,,,4,conflict,food,8,"The food is good, but very expensive for the casualness of it."
3439,2399,price,negative,,,,,The only fallback on this restaurant is the prices.
3439,2399,,,44,negative,prices,50,The only fallback on this restaurant is the prices.
1604,2400,anecdotes/miscellaneous,neutral,,,,,I've been to Naples 45 for dinner twice.
1604,2400,,,27,neutral,dinner,33,I've been to Naples 45 for dinner twice.
1440,2401,food,negative,,,,,The hot and sour soup was unbearably hot and tasted of only pepper and nothing else.
1440,2401,,,17,negative,soup,21,The hot and sour soup was unbearably hot and tasted of only pepper and nothing else.
1440,2401,,,60,negative,pepper,66,The hot and sour soup was unbearably hot and tasted of only pepper and nothing else.
101,2402,ambience,positive,,,,,i love the pics of andy warhol when he used to frequent the place (he painted the ballato's sign in the window).
351,2403,food,positive,,,,,Try sushimi cucumber roll.
351,2403,,,4,positive,sushimi cucumber roll,25,Try sushimi cucumber roll.
2009,2404,anecdotes/miscellaneous,positive,,,,,I'm saving up for my next visit.
988,2405,food,positive,,,,,The food is delicious.
988,2405,,,4,positive,food,8,The food is delicious.
2963,2406,food,positive,,,,,Their wines by the glass are a great accompaniment and you can eat like a king with wine for under $30.
2963,2406,price,positive,,,,,Their wines by the glass are a great accompaniment and you can eat like a king with wine for under $30.
2963,2406,,,6,positive,wines by the glass,24,Their wines by the glass are a great accompaniment and you can eat like a king with wine for under $30.
2963,2406,,,84,neutral,wine,88,Their wines by the glass are a great accompaniment and you can eat like a king with wine for under $30.
3412,2407,service,positive,,,,,This place has the the correct ambience and an excellent staff to make you feel like a guest and a friend at the same time.
3412,2407,ambience,positive,,,,,This place has the the correct ambience and an excellent staff to make you feel like a guest and a friend at the same time.
3412,2407,,,5,positive,place,10,This place has the the correct ambience and an excellent staff to make you feel like a guest and a friend at the same time.
3412,2407,,,31,positive,ambience,39,This place has the the correct ambience and an excellent staff to make you feel like a guest and a friend at the same time.
3412,2407,,,57,positive,staff,62,This place has the the correct ambience and an excellent staff to make you feel like a guest and a friend at the same time.
1311,2408,anecdotes/miscellaneous,negative,,,,,Amma is nothing special.
246,2409,anecdotes/miscellaneous,neutral,,,,,Yeah Shanghai is also great but not quite as good -- they use the same amount of salt but without sweetness to balance out.
246,2409,food,neutral,,,,,Yeah Shanghai is also great but not quite as good -- they use the same amount of salt but without sweetness to balance out.
246,2409,,,81,negative,salt,85,Yeah Shanghai is also great but not quite as good -- they use the same amount of salt but without sweetness to balance out.
1771,2410,anecdotes/miscellaneous,neutral,,,,,"believe us, we've been eating sushi for over 15 yrs."
1771,2410,,,30,neutral,sushi,35,"believe us, we've been eating sushi for over 15 yrs."
1913,2411,anecdotes/miscellaneous,positive,,,,,"Worth it for a special occasion, or any time!"
1394,2412,ambience,positive,,,,,The atmosphere is much better than Sripraphai (more modern and sleek).
1394,2412,,,4,positive,atmosphere,14,The atmosphere is much better than Sripraphai (more modern and sleek).
226,2413,anecdotes/miscellaneous,positive,,,,,I recommend to anyone who wants to dress up and impress the lady.
3642,2414,food,positive,,,,,"The food is outstanding and the service is quick, friendly and very professional."
3642,2414,service,positive,,,,,"The food is outstanding and the service is quick, friendly and very professional."
3642,2414,,,4,positive,food,8,"The food is outstanding and the service is quick, friendly and very professional."
3642,2414,,,32,positive,service,39,"The food is outstanding and the service is quick, friendly and very professional."
2159,2415,food,positive,,,,,"The bagels always warm, soft on the inside, crispy on the outside and enormous in size."
2159,2415,,,4,positive,bagels,10,"The bagels always warm, soft on the inside, crispy on the outside and enormous in size."
1708,2416,anecdotes/miscellaneous,neutral,,,,,"I had a late dinner at Lucky Stike, a great name for a joint if ever I saw one."
1708,2416,,,13,neutral,dinner,19,"I had a late dinner at Lucky Stike, a great name for a joint if ever I saw one."
593,2417,anecdotes/miscellaneous,neutral,,,,,"Been there, done that, and New York, it's not that big a deal."
230,2418,anecdotes/miscellaneous,positive,,,,,Definitely a once a year treat that I look forward to around the holidays!
1061,2419,service,positive,,,,,Service is fast and friendly.
1061,2419,,,0,positive,Service,7,Service is fast and friendly.
3136,2420,anecdotes/miscellaneous,neutral,,,,,from an English speaking staff.
3136,2420,,,25,neutral,staff,30,from an English speaking staff.
947,2421,ambience,positive,,,,,"Anyhow, we were able to sit as long as we wanted and chat, which was nice."
1514,2422,food,positive,,,,,And they have these home made potato chips at the bar that are the most delicious things in the world!
1514,2422,,,30,positive,potato chips,42,And they have these home made potato chips at the bar that are the most delicious things in the world!
1514,2422,,,50,neutral,bar,53,And they have these home made potato chips at the bar that are the most delicious things in the world!
3187,2423,anecdotes/miscellaneous,positive,,,,,A defitely must visit.
1906,2424,food,positive,,,,,My husband and I enjoyed each of the 6 taste size portions and left completely full.
1906,2424,,,50,positive,portions,58,My husband and I enjoyed each of the 6 taste size portions and left completely full.
2700,2425,anecdotes/miscellaneous,neutral,,,,,"I went here with a friend on a whim, we went someplace else first and couldn't get a table."
2700,2425,service,negative,,,,,"I went here with a friend on a whim, we went someplace else first and couldn't get a table."
2700,2425,,,85,negative,table,90,"I went here with a friend on a whim, we went someplace else first and couldn't get a table."
2781,2426,food,positive,,,,,"We all ate pasta entre'es, which were great."
2781,2426,,,11,positive,pasta entre'es,25,"We all ate pasta entre'es, which were great."
15,2427,anecdotes/miscellaneous,neutral,,,,,My friends and I showed up on a Sat.
1970,2428,food,positive,,,,,The steak was excellent and one of the best I have had (I tasted the butter intitally but in no way did it overwhelm the flavor of the meat).
1970,2428,,,4,positive,steak,9,The steak was excellent and one of the best I have had (I tasted the butter intitally but in no way did it overwhelm the flavor of the meat).
1970,2428,,,69,negative,butter,75,The steak was excellent and one of the best I have had (I tasted the butter intitally but in no way did it overwhelm the flavor of the meat).
1970,2428,,,121,neutral,flavor,127,The steak was excellent and one of the best I have had (I tasted the butter intitally but in no way did it overwhelm the flavor of the meat).
1970,2428,,,135,positive,meat,139,The steak was excellent and one of the best I have had (I tasted the butter intitally but in no way did it overwhelm the flavor of the meat).
2942,2429,anecdotes/miscellaneous,positive,,,,,great experience overall.
2465,2430,ambience,positive,,,,,PERFECT FOR DATES!
2038,2431,food,negative,,,,,The food was boring and expensive.
2038,2431,price,negative,,,,,The food was boring and expensive.
2038,2431,,,4,negative,food,8,The food was boring and expensive.
186,2432,ambience,positive,,,,,"The ambience is pretty and nice for conversation, so a casual lunch here would probably be best."
186,2432,,,4,positive,ambience,12,"The ambience is pretty and nice for conversation, so a casual lunch here would probably be best."
186,2432,,,62,positive,lunch,67,"The ambience is pretty and nice for conversation, so a casual lunch here would probably be best."
2127,2433,food,positive,,,,,Terrific menu full of unique rolls and special dishes.
2127,2433,,,9,positive,menu,13,Terrific menu full of unique rolls and special dishes.
2127,2433,,,29,positive,rolls,34,Terrific menu full of unique rolls and special dishes.
2127,2433,,,47,positive,dishes,53,Terrific menu full of unique rolls and special dishes.
130,2434,service,negative,,,,,The service is ok but could be better.
130,2434,,,4,negative,service,11,The service is ok but could be better.
702,2435,food,positive,,,,,"We love the food, drinks, and atmosphere!"
702,2435,ambience,positive,,,,,"We love the food, drinks, and atmosphere!"
702,2435,,,12,positive,food,16,"We love the food, drinks, and atmosphere!"
702,2435,,,18,positive,drinks,24,"We love the food, drinks, and atmosphere!"
702,2435,,,30,positive,atmosphere,40,"We love the food, drinks, and atmosphere!"
3510,2436,anecdotes/miscellaneous,negative,,,,,I was here a few weeks back and we had the worst customer service experience at a restaurant ever.
3510,2436,service,negative,,,,,I was here a few weeks back and we had the worst customer service experience at a restaurant ever.
3510,2436,,,49,negative,customer service,65,I was here a few weeks back and we had the worst customer service experience at a restaurant ever.
3030,2437,anecdotes/miscellaneous,neutral,,,,,(I've ordered from the 2nd ave.
1320,2438,service,negative,,,,,"Nothing against a good sales call, but the tactics at Amma are just too obvious."
328,2439,anecdotes/miscellaneous,positive,,,,,"Went on a 3 day oyster binge, with Fish bringing up the closing, and I am so glad this was the place it O trip ended, because it was so great!"
328,2439,,,95,positive,place,100,"Went on a 3 day oyster binge, with Fish bringing up the closing, and I am so glad this was the place it O trip ended, because it was so great!"
328,2439,,,16,neutral,oyster,22,"Went on a 3 day oyster binge, with Fish bringing up the closing, and I am so glad this was the place it O trip ended, because it was so great!"
328,2439,,,35,neutral,Fish,39,"Went on a 3 day oyster binge, with Fish bringing up the closing, and I am so glad this was the place it O trip ended, because it was so great!"
512,2440,service,negative,,,,,"Took my mom for Mother's Day, and the maitre d' was pretty rude."
512,2440,anecdotes/miscellaneous,negative,,,,,"Took my mom for Mother's Day, and the maitre d' was pretty rude."
512,2440,,,38,negative,maitre d',47,"Took my mom for Mother's Day, and the maitre d' was pretty rude."
3019,2441,anecdotes/miscellaneous,neutral,,,,,My husband and I have been there a couple of times and each time we sat at the sushi bar (chef Yoshi) and ordered everything ala carte.
3019,2441,,,79,neutral,sushi bar,88,My husband and I have been there a couple of times and each time we sat at the sushi bar (chef Yoshi) and ordered everything ala carte.
3019,2441,,,90,neutral,chef,94,My husband and I have been there a couple of times and each time we sat at the sushi bar (chef Yoshi) and ordered everything ala carte.
3019,2441,,,125,neutral,ala carte,134,My husband and I have been there a couple of times and each time we sat at the sushi bar (chef Yoshi) and ordered everything ala carte.
1683,2442,food,positive,,,,,"The vibe is very relaxed and cozy, service was great and the food was excellent!"
1683,2442,service,positive,,,,,"The vibe is very relaxed and cozy, service was great and the food was excellent!"
1683,2442,ambience,positive,,,,,"The vibe is very relaxed and cozy, service was great and the food was excellent!"
1683,2442,,,4,positive,vibe,8,"The vibe is very relaxed and cozy, service was great and the food was excellent!"
1683,2442,,,35,positive,service,42,"The vibe is very relaxed and cozy, service was great and the food was excellent!"
1683,2442,,,61,positive,food,65,"The vibe is very relaxed and cozy, service was great and the food was excellent!"
